candidateId,candidateType,candidateTypeName,candidateCatalogName,candidateX,candidateY,candidateSurveyConfidence,currentClassification,previewStoredClassification,nearestSameTypeId,nearestSameTypeName,nearestSameTypeType,nearestSameTypeDistance,nearestSameTypeStatus,nearestSameTypeConfidence,nearestAnyTypeId,nearestAnyTypeName,nearestAnyTypeType,nearestAnyTypeDistance,nearestAnyTypeStatus,nearestAnyTypeConfidence,nearbyDifferentHerb,anyTypeWithin150NoSameTypeWithin300,candidateTypeKnownInCatalog,possibleDigitMisclassification,possibleExistingMarkerTypeIssue
wildflower-candidate-075,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2008.7508407285238,1267.9080714215925,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,639.5112565179758,verified,approximate,4632dab8-88f4-432a-a8e5-2d6a62f2838a,English Mace,english-mace,99.24785786895326,verified,exact,True,True,True,True,True
wildflower-candidate-076,agarita,Agarita,Agarita,1833.094484137028,1263.7156271111717,medium,New Survey Target,New Survey Target,,,,,,,4632dab8-88f4-432a-a8e5-2d6a62f2838a,English Mace,english-mace,257.5518065812568,verified,exact,False,False,True,False,False
wildflower-candidate-077,agarita,Agarita,Agarita,1596.1489016470125,1190.085429972749,medium,New Survey Target,New Survey Target,,,,,,,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,339.8365819825232,verified,exact,False,False,True,False,False
wildflower-candidate-078,wisteria,Wisteria,Wisteria,8057.143998900856,6082.064398048527,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,4554.523600456383,verified,exact,cee46e36-9789-49d5-b9e9-b4629ead7a9e,Evergreen Huckleberry,evergreen-huckleberry,319.32329521400465,unverified,exact,False,False,True,False,False
wildflower-candidate-079,wisteria,Wisteria,Wisteria,7875.415097423585,5722.494604968972,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,4199.70185613709,verified,exact,258b19e1-1b2d-4ef5-ae93-071451ab95cc,Evergreen Huckleberry,evergreen-huckleberry,177.41018053952527,unverified,exact,False,False,True,False,False
wildflower-candidate-080,wisteria,Wisteria,Wisteria,7671.329433822977,5064.715929038714,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,3691.076530315331,verified,exact,a2982d1a-5877-494b-9338-2fbb299009c7,Violet Snowdrops,violet-snowdrops,164.30577559939448,verified,guess,False,False,True,False,False
wildflower-candidate-081,bitterweed,Bitterweed,Bitterweed,3784.516608018376,4993.135534328679,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,538.8160400973057,verified,exact,2a8bd5a1-fde3-4270-9b6d-1b4902fa0d31,Alaskan Ginseng,alaskan-ginseng,160.48049226913403,verified,exact,False,False,True,False,False
wildflower-candidate-082,agarita,Agarita,Agarita,7505.835009465139,4982.927228276127,medium,New Survey Target,New Survey Target,,,,,,,078617f3-8f01-4c5c-be8e-da07f87931ea,Evergreen Huckleberry,evergreen-huckleberry,233.6508595939212,unverified,exact,False,False,True,False,False
wildflower-candidate-083,bitterweed,Bitterweed,Bitterweed,4432.402261661839,4801.502221199432,medium,Possible Match,Possible Match,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,227.8898823651249,verified,exact,190f1c55-c705-4477-a105-f2599eeffd5c,Creeping Thyme,creeping-thyme,198.70640639683486,verified,exact,False,False,True,False,False
wildflower-candidate-084,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,7393.556806418443,4696.923552076881,medium,New Survey Target,New Survey Target,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,4219.500803261826,verified,approximate,71badd6b-c576-4402-b00a-0c4f28198e21,Evergreen Huckleberry,evergreen-huckleberry,124.30542449200081,unverified,exact,True,True,True,True,True
wildflower-candidate-085,bitterweed,Bitterweed,Bitterweed,3823.469843074303,4686.790596209155,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,408.5773437345401,verified,exact,2a8bd5a1-fde3-4270-9b6d-1b4902fa0d31,Alaskan Ginseng,alaskan-ginseng,154.35172538935348,verified,exact,False,False,True,False,False
wildflower-candidate-086,bitterweed,Bitterweed,Bitterweed,4461.097500733052,4593.1888769262405,medium,Possible Match,Possible Match,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,249.89582855937348,verified,exact,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,249.89582855937348,verified,exact,False,False,True,False,False
wildflower-candidate-087,bitterweed,Bitterweed,Bitterweed,7996.464142581532,4554.284122780379,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3767.0190303972336,verified,exact,b0ed4d15-95cf-429e-9f51-2e7335fe5783,Evergreen Huckleberry,evergreen-huckleberry,657.8829052584416,unverified,guess,False,False,True,False,False
wildflower-candidate-088,bitterweed,Bitterweed,Bitterweed,5209.144156312621,4336.252485735127,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,1040.230499048201,verified,exact,7561d918-8201-43dc-ae7f-6e17ab91a4f6,Creeping Thyme,creeping-thyme,157.1663266197769,verified,exact,False,False,True,False,False
wildflower-candidate-089,bitterweed,Bitterweed,Bitterweed,4747.3359552581205,4250.215957621853,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,679.432744991388,verified,exact,8a2d23e6-5583-40d6-95de-ef130c198741,Chocolate Daisy,chocolate-daisy,352.7086529511092,verified,exact,False,False,True,False,False
wildflower-candidate-090,bitterweed,Bitterweed,Bitterweed,7587.878866464343,4247.6930837992,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3385.2948491967836,verified,exact,e3b994e6-6922-4d4a-8040-89ded0f80e53,Evergreen Huckleberry,evergreen-huckleberry,267.2630523458339,unverified,guess,False,False,True,False,False
wildflower-candidate-091,creek-plum,Creek Plum,Creek Plum,7324.315596305668,4112.746952970187,medium,New Survey Target,New Survey Target,,,,,,,dbb3e170-c209-4cf9-8181-3b0dcc09e13f,Vanilla Flower,vanilla-flower,189.36378457820393,unverified,exact,False,False,True,False,False
wildflower-candidate-092,creek-plum,Creek Plum,Creek Plum,6619.31263728619,4055.170885822608,medium,New Survey Target,New Survey Target,,,,,,,ca3fb906-fe84-4dc7-b286-2dd2c1c44d1e,Chocolate Daisy,chocolate-daisy,300.4256275932244,verified,exact,False,False,True,False,False
wildflower-candidate-093,cardinal-flower,Cardinal Flower,Cardinal Flower,7698.317975263672,4035.3398055972684,medium,New Survey Target,New Survey Target,,,,,,,b0ed4d15-95cf-429e-9f51-2e7335fe5783,Evergreen Huckleberry,evergreen-huckleberry,67.34055632489392,unverified,guess,True,True,True,True,True
wildflower-candidate-094,creek-plum,Creek Plum,Creek Plum,4882.324536708599,3972.518022673663,medium,New Survey Target,New Survey Target,,,,,,,3a5be17b-7bc7-4790-b989-1991c09cc3c9,Wild Mint,wild-mint,318.5224292654771,verified,exact,False,False,True,False,False
wildflower-candidate-095,cardinal-flower,Cardinal Flower,Cardinal Flower,7857.742067720419,3970.069316233976,medium,New Survey Target,New Survey Target,,,,,,,d9803875-803f-4f36-b110-6c57f35f22cb,Evergreen Huckleberry,evergreen-huckleberry,65.52828036614997,unverified,exact,True,True,True,True,True
wildflower-candidate-096,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,5769.262533710063,3887.2231683900327,medium,Already Covered,Already Covered,de2219c4-e6c4-4964-bdca-d3dbc3c3b288,Chocolate Daisy,chocolate-daisy,17.269381018451874,unverified,guess,de2219c4-e6c4-4964-bdca-d3dbc3c3b288,Chocolate Daisy,chocolate-daisy,17.269381018451874,unverified,guess,False,False,True,False,False
wildflower-candidate-097,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,5605.7882015061705,3862.6239653850275,medium,Already Covered,Already Covered,209f9a57-31da-4f85-bd9f-44f4198510e1,Chocolate Daisy,chocolate-daisy,5.460042857479778,unverified,exact,209f9a57-31da-4f85-bd9f-44f4198510e1,Chocolate Daisy,chocolate-daisy,5.460042857479778,unverified,exact,False,False,True,False,False
wildflower-candidate-098,blood-flower,Blood Flower,Blood Flower,8080.541498987021,3843.5604051985465,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,1017.7181167058853,unverified,exact,d9803875-803f-4f36-b110-6c57f35f22cb,Evergreen Huckleberry,evergreen-huckleberry,238.58794304102963,unverified,exact,False,False,True,False,False
wildflower-candidate-099,blood-flower,Blood Flower,Blood Flower,7459.312557288859,3814.6245987329416,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,438.8820425119467,unverified,exact,6de8d6c4-cef6-4bf8-895f-3285f3ab6a43,Vanilla Flower,vanilla-flower,31.333078009858518,unverified,exact,True,True,True,True,True
wildflower-candidate-100,agarita,Agarita,Agarita,6451.846722064135,3797.731055425918,medium,New Survey Target,New Survey Target,,,,,,,c4ba2fb1-63a9-41d1-a76f-502a3b3a6891,Hummingbird Sage,hummingbird-sage,7.029611223854613,verified,exact,True,True,True,True,True
wildflower-candidate-101,cardinal-flower,Cardinal Flower,Cardinal Flower,7915.033667376844,3794.4507752984478,medium,New Survey Target,New Survey Target,,,,,,,d9803875-803f-4f36-b110-6c57f35f22cb,Evergreen Huckleberry,evergreen-huckleberry,128.25953755801675,unverified,exact,False,True,True,True,True
wildflower-candidate-102,agarita,Agarita,Agarita,5162.385401313863,3743.918480143305,medium,New Survey Target,New Survey Target,,,,,,,dfd6d715-3614-4d00-ac8b-83dfc38f2406,Chocolate Daisy,chocolate-daisy,42.41220347763814,verified,exact,True,True,True,True,True
wildflower-candidate-103,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,6173.9333185100395,3773.0689225202154,medium,Already Covered,Already Covered,1a12f76f-a036-440f-a232-de289195ad70,Chocolate Daisy,chocolate-daisy,10.683763474258404,verified,exact,1a12f76f-a036-440f-a232-de289195ad70,Chocolate Daisy,chocolate-daisy,10.683763474258404,verified,exact,False,False,True,False,False
wildflower-candidate-104,creek-plum,Creek Plum,Creek Plum,4522.757762379677,3731.3120953749035,medium,New Survey Target,New Survey Target,,,,,,,1d8a7ae4-fc0d-48e2-b21e-46b291f71dcc,Oregano,oregano,93.08919007302288,verified,exact,True,True,True,True,True
wildflower-candidate-105,cardinal-flower,Cardinal Flower,Cardinal Flower,7782.23276873455,3720.849822223111,medium,New Survey Target,New Survey Target,,,,,,,92234f9f-a45a-479e-9e53-9df37c84c7b7,Vanilla Flower,vanilla-flower,98.65405410527083,unverified,exact,True,True,True,True,True
wildflower-candidate-106,wisteria,Wisteria,Wisteria,3999.6211291739455,3698.345344966371,medium,Possible Match,Possible Match,3ad5bd29-154a-4000-9784-75929a3dc266,Wisteria,wisteria,129.22592581674346,verified,exact,3ad5bd29-154a-4000-9784-75929a3dc266,Wisteria,wisteria,129.22592581674346,verified,exact,False,False,True,False,False
wildflower-candidate-107,agarita,Agarita,Agarita,5009.137222870379,3698.900476590378,medium,New Survey Target,New Survey Target,,,,,,,3a5be17b-7bc7-4790-b989-1991c09cc3c9,Wild Mint,wild-mint,132.94877715027727,verified,exact,False,True,True,True,True
wildflower-candidate-108,cardinal-flower,Cardinal Flower,Cardinal Flower,7855.834261304814,3639.1926000030517,medium,New Survey Target,New Survey Target,,,,,,,1d1f9bea-29f2-4fa3-a168-46636a261f46,Milkweed,milkweed,98.79214530113491,verified,exact,True,True,True,True,True
wildflower-candidate-109,wisteria,Wisteria,Wisteria,4202.003446957121,3526.8914740127525,medium,Possible Match,Possible Match,4bb2713f-8309-4217-9ed2-a4dbda2feb52,Wisteria,wisteria,138.8096434302676,verified,exact,dbc30758-5a71-46e5-8e79-7ae55ab7d386,Indian Tobacco,indian-tobacco,67.86518034480237,verified,exact,True,False,True,False,False
wildflower-candidate-110,cardinal-flower,Cardinal Flower,Cardinal Flower,7441.046256669685,3508.2481956630695,medium,New Survey Target,New Survey Target,,,,,,,074b7f27-2bed-4228-9087-fb556cdc420f,Cardinal Flower,alaskan-ginseng,17.629955232752803,verified,exact,True,True,True,True,True
wildflower-candidate-111,wisteria,Wisteria,Wisteria,4140.740375161043,3420.6507812628624,medium,Already Covered,Already Covered,4bb2713f-8309-4217-9ed2-a4dbda2feb52,Wisteria,wisteria,89.66133375109733,verified,exact,9a5b92f5-8e86-4523-b359-2a029abd9c1d,Blackberry,blackberry,87.98495719988763,verified,exact,False,False,True,False,False
wildflower-candidate-112,cardinal-flower,Cardinal Flower,Cardinal Flower,7641.368260541897,3377.642039539335,medium,New Survey Target,New Survey Target,,,,,,,48fb8fe8-3640-48fe-a527-708eaab8dc18,Milkweed,milkweed,173.26435490569557,unverified,exact,False,False,True,False,False
wildflower-candidate-113,agarita,Agarita,Agarita,6564.488596830531,3197.3149344801586,medium,New Survey Target,New Survey Target,,,,,,,72ca3683-3ab4-4faf-9053-667b7b3a673b,Chanterelles,chanterelles,157.58219526196572,unverified,exact,False,False,True,False,False
wildflower-candidate-114,wisteria,Wisteria,Wisteria,3650.3961461568574,3154.8636309307253,medium,Already Covered,Already Covered,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,7.048530109418033,verified,exact,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,7.048530109418033,verified,exact,False,False,True,False,False
wildflower-candidate-115,wisteria,Wisteria,Wisteria,3844.5874854924514,3024.254103562311,medium,Possible Match,Possible Match,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,228.91698594353474,verified,exact,3d30abf1-18d7-42b1-ac98-338ad074cae8,Creeping Thyme,creeping-thyme,47.2442978413948,verified,exact,True,False,True,False,False
wildflower-candidate-116,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,4968.577844576478,2939.0896040729813,medium,Already Covered,Already Covered,ed8abe25-aef6-4fac-bac2-1d763eaefb54,Texas Bluebonnet,texas-bluebonnet,89.34760604337052,verified,approximate,ed8abe25-aef6-4fac-bac2-1d763eaefb54,Texas Bluebonnet,texas-bluebonnet,89.34760604337052,verified,approximate,False,False,True,False,False
wildflower-candidate-117,blood-flower,Blood Flower,Blood Flower,7698.775497749747,2920.166512414842,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,871.3867015472148,unverified,exact,074b7f27-2bed-4228-9087-fb556cdc420f,Cardinal Flower,alaskan-ginseng,624.7676997597551,verified,exact,False,False,True,False,False
wildflower-candidate-118,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,4733.895171012276,2779.560236505883,medium,Possible Match,Possible Match,68646eb8-55d0-40ac-b49d-43bd069bf3e2,Texas Bluebonnet,texas-bluebonnet,166.48626043584815,verified,approximate,7815befa-3fa3-495f-bebb-3cfe0b5c55a9,Creeping Thyme,creeping-thyme,24.950217121051303,verified,exact,True,False,True,False,False
wildflower-candidate-119,wisteria,Wisteria,Wisteria,3989.780433918288,2779.240858217743,medium,Already Covered,Already Covered,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,12.282078861340556,verified,exact,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,12.282078861340556,verified,exact,False,False,True,False,False
wildflower-candidate-120,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,5217.973655152855,2739.0673923239,medium,Already Covered,Already Covered,52b7bf1a-fe60-4093-96ed-1a61c011c21f,Texas Bluebonnet,texas-bluebonnet,11.241996598181014,verified,exact,52b7bf1a-fe60-4093-96ed-1a61c011c21f,Texas Bluebonnet,texas-bluebonnet,11.241996598181014,verified,exact,False,False,True,False,False
wildflower-candidate-121,cardinal-flower,Cardinal Flower,Cardinal Flower,7453.646118864485,2683.1083988745913,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,763.1520401779719,unverified,exact,False,False,True,False,False
wildflower-candidate-122,creek-plum,Creek Plum,Creek Plum,6955.085772814582,2519.4388499948245,medium,New Survey Target,New Survey Target,,,,,,,72ca3683-3ab4-4faf-9053-667b7b3a673b,Chanterelles,chanterelles,804.0429781025471,unverified,exact,False,False,True,False,False
wildflower-candidate-123,agarita,Agarita,Agarita,3301.2231162425833,2484.7505173029367,medium,New Survey Target,New Survey Target,,,,,,,e6af6c00-51a5-4afa-b2ad-1b6d4fc511c2,Wild Rhubarb,wild-rhubarb,252.0705736642905,verified,approximate,False,False,True,False,False
wildflower-candidate-124,agarita,Agarita,Agarita,1970.9426516843391,2304.2840674636454,medium,New Survey Target,New Survey Target,,,,,,,e5d67102-6bd3-4f77-9956-08c973e029a2,Wild Rhubarb,wild-rhubarb,254.4189180050734,verified,approximate,False,False,True,False,False
wildflower-candidate-125,bitterweed,Bitterweed,Bitterweed,3979.777175728018,2256.3701056767904,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2449.649279997704,verified,exact,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,23.050857991177033,verified,approximate,True,True,True,True,True
wildflower-candidate-126,bitterweed,Bitterweed,Bitterweed,2896.699811218338,2239.434983685378,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2793.386454367407,verified,exact,148f600c-01d3-4858-a44e-3959957c0155,Wild Rhubarb,wild-rhubarb,116.12072056628493,verified,approximate,True,True,True,True,True
wildflower-candidate-127,bitterweed,Bitterweed,Bitterweed,3832.067519322879,2198.991432903368,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2525.871081795734,verified,exact,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,136.23633344836807,verified,approximate,False,True,True,True,True
wildflower-candidate-128,agarita,Agarita,Agarita,3524.0946114905087,2182.591600381629,medium,New Survey Target,New Survey Target,,,,,,,44110eb3-343f-4f46-8a49-d37fb78dc1b9,Wild Rhubarb,wild-rhubarb,84.744803994844,verified,approximate,True,True,True,True,True
wildflower-candidate-129,agarita,Agarita,Agarita,2725.076398230424,2153.5580278202997,medium,New Survey Target,New Survey Target,,,,,,,987f93b7-1ce6-4e36-aa49-ccd3223c8ed7,Wild Rhubarb,wild-rhubarb,7.785635098395476,verified,approximate,True,True,True,True,True
wildflower-candidate-130,bitterweed,Bitterweed,Bitterweed,2984.6179190531743,2129.191440698228,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2851.153518247704,verified,exact,148f600c-01d3-4858-a44e-3959957c0155,Wild Rhubarb,wild-rhubarb,78.05781251446929,verified,approximate,True,True,True,True,True
wildflower-candidate-131,bitterweed,Bitterweed,Bitterweed,2549.3943659626516,1998.2357988759795,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3176.9349724780027,verified,exact,94080f9b-e315-4440-babe-949bd11dd685,Wild Rhubarb,wild-rhubarb,205.571339199714,verified,approximate,False,False,True,False,False
wildflower-candidate-132,bitterweed,Bitterweed,Bitterweed,1860.764984305624,1879.3954638470477,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3679.555134186139,verified,exact,a4a03a4e-7424-41bc-b4c5-917469b626c2,Wild Rhubarb,wild-rhubarb,152.45817299757155,verified,approximate,False,False,True,False,False
wildflower-candidate-133,agarita,Agarita,Agarita,2357.3588672109377,1855.1592315192784,medium,New Survey Target,New Survey Target,,,,,,,65abf68f-d5c3-46ed-a414-4e4fab6040d4,Wild Rhubarb,wild-rhubarb,224.54756376453713,verified,approximate,False,False,True,False,False
wildflower-candidate-134,bitterweed,Bitterweed,Bitterweed,3176.826036178755,1851.5249707003877,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3031.067870579521,verified,exact,e96a1e12-d258-439a-91ee-78e1a5dfb9c7,Wild Rhubarb,wild-rhubarb,26.241242481269147,verified,exact,True,True,True,True,True
wildflower-candidate-135,bitterweed,Bitterweed,Bitterweed,3383.2820564006697,1712.7524181057106,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3098.741324663005,verified,exact,6fe29e2b-583f-4fdb-9023-a482b6dcd7a4,Creeping Thyme,creeping-thyme,125.02939162998818,verified,exact,False,True,True,True,True
wildflower-candidate-136,agarita,Agarita,Agarita,2933.708369914727,1692.0807742067736,medium,New Survey Target,New Survey Target,,,,,,,e96a1e12-d258-439a-91ee-78e1a5dfb9c7,Wild Rhubarb,wild-rhubarb,265.9767675966101,verified,exact,False,False,True,False,False
wildflower-candidate-137,agarita,Agarita,Agarita,3074.779014612095,1532.847842379785,medium,New Survey Target,New Survey Target,,,,,,,7c2b8af9-68d9-4b77-af57-e04fc68ef0db,Creeping Thyme,creeping-thyme,216.71615279615483,verified,exact,False,False,True,False,False
wildflower-candidate-138,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1638.1750413568213,1495.2938926560928,medium,New Survey Target,New Survey Target,06767974-0192-419a-b7be-fe014f3d7ce8,Texas Blue Bonnet,texas-bluebonnet,357.763702499781,verified,approximate,d7a48692-6a3e-4fa2-b7a0-93bd4fe800d7,Creeping Thyme,creeping-thyme,262.81791334895587,verified,exact,False,False,True,False,False
wildflower-candidate-139,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,681.8114845229194,1445.7493721922474,medium,New Survey Target,New Survey Target,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,499.40874649632445,verified,approximate,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,499.40874649632445,verified,approximate,False,False,True,False,False
wildflower-candidate-140,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2586.449850042228,1336.5048413786644,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,309.2407017465593,verified,approximate,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,309.2407017465593,verified,approximate,False,False,True,False,False
wildflower-candidate-141,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,959.7835448059989,1327.4405700745629,medium,New Survey Target,New Survey Target,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,327.43744247657634,verified,approximate,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,311.4900727201474,verified,exact,False,False,True,False,False
wildflower-candidate-142,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2126.6667688613006,1295.403159449539,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,529.6667944447248,verified,approximate,4632dab8-88f4-432a-a8e5-2d6a62f2838a,English Mace,english-mace,62.51467395527651,verified,exact,True,True,True,True,True
wildflower-candidate-143,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1491.174840907923,1164.3373903010697,medium,New Survey Target,New Survey Target,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,535.0512370307903,verified,approximate,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,245.3687853912938,verified,exact,False,False,True,False,False
wildflower-candidate-144,wisteria,Wisteria,Wisteria,8164.422900406086,6120.276347997233,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,4663.808331736625,verified,exact,cee46e36-9789-49d5-b9e9-b4629ead7a9e,Evergreen Huckleberry,evergreen-huckleberry,369.54305968227493,unverified,exact,False,False,True,False,False
wildflower-candidate-145,wisteria,Wisteria,Wisteria,7956.155192563645,5919.912158052371,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,4377.918666815273,verified,exact,cee46e36-9789-49d5-b9e9-b4629ead7a9e,Evergreen Huckleberry,evergreen-huckleberry,193.86094378412815,unverified,exact,False,False,True,False,False
wildflower-candidate-146,wisteria,Wisteria,Wisteria,7784.745192307858,5592.76807766003,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,4052.7632921198633,verified,exact,258b19e1-1b2d-4ef5-ae93-071451ab95cc,Evergreen Huckleberry,evergreen-huckleberry,252.89675338934532,unverified,exact,False,False,True,False,False
wildflower-candidate-147,wisteria,Wisteria,Wisteria,7658.228161745637,5351.499329804205,medium,New Survey Target,New Survey Target,cf132cb6-97b6-4fb2-90a3-8c48742c9a90,Wisteria,wisteria,3818.0250085155767,verified,exact,a2982d1a-5877-494b-9338-2fbb299009c7,Violet Snowdrops,violet-snowdrops,123.51047196250718,verified,guess,True,True,True,True,True
wildflower-candidate-148,bitterweed,Bitterweed,Bitterweed,8069.045758353533,5114.259982707145,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3860.1010511033596,verified,exact,a2982d1a-5877-494b-9338-2fbb299009c7,Violet Snowdrops,violet-snowdrops,411.37139273591,verified,guess,False,False,True,False,False
wildflower-candidate-149,bitterweed,Bitterweed,Bitterweed,3956.3732940008513,4955.228193240635,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,380.4388339670241,verified,exact,06a99389-91e1-4433-bd8d-598035fcde57,Burdock Root,burdock-root,142.5506023835033,verified,exact,False,True,True,True,True
wildflower-candidate-150,bitterweed,Bitterweed,Bitterweed,8138.664407216152,4877.058823589109,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3910.997883040917,verified,exact,a2982d1a-5877-494b-9338-2fbb299009c7,Violet Snowdrops,violet-snowdrops,582.902738874179,verified,guess,False,False,True,False,False
wildflower-candidate-151,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,7687.200964214115,4778.9603731617835,medium,New Survey Target,New Survey Target,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,4507.290609663088,verified,approximate,71badd6b-c576-4402-b00a-0c4f28198e21,Evergreen Huckleberry,evergreen-huckleberry,394.3027878097442,unverified,exact,False,False,True,False,False
wildflower-candidate-152,bitterweed,Bitterweed,Bitterweed,4050.5197838894437,4701.666125640346,medium,Possible Match,Possible Match,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,181.68701267054965,verified,exact,06a99389-91e1-4433-bd8d-598035fcde57,Burdock Root,burdock-root,132.4368825577903,verified,exact,False,False,True,False,False
